img,healthy,leaf_rust,powdery_mildew,seedlings,septoria,stem_rust,yellow_rust
ZindiTrain_1e1e1e1f1f4f4f0f.jpg,0,0,0,0,0,0,1
Skolotneva_1e1e1f5e5e1e1e5e.jpg,0,0,0,1,0,1,0
plantix_1e1f3f3c3c2c7cf8.jpg,0,1,0,0,0,0,0
Internet_1e37133333b33333.jpg,0,0,0,0,0,1,0
Internet_1e3f1d4c3e195004.jpg,0,0,0,0,0,1,0
Gultyaeva_1e3fcdc5c3c70107.jpg,0,0,0,1,0,0,1
ZindiTest_1efcffffff3f0100.jpg,0,0,0,0,0,0,1
Skolotneva_1f061080c0f0e4e6.jpg,0,0,1,0,0,0,0
Orlova_1f0707038042e3e1.jpg,0,0,0,0,0,0,1
Orlova_1f0707038046e3e1.jpg,0,0,0,0,0,0,1
Internet_1f074f5e9f1e1e0c.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_1f0e0f5ffe70080c.jpg,0,1,0,0,0,0,0
Gultyaeva_1f0f070707430080.jpg,0,0,0,1,0,0,1
Internet_1f0f074713191f0f.jpg,0,1,0,0,0,0,0
Bechtold_1f0f0f0707070701.jpg,0,0,1,0,0,0,0
ZindiTest_1f0f1f3f34604000.jpg,0,0,0,0,0,1,0
ZindiTest_1f0f8fff0684d05c.jpg,0,0,0,0,0,0,1
Orlova_1f1b19190b1f3f1f.jpg,0,1,0,0,0,0,0
ZindiTest_1f1c7efd381c1818.jpg,0,1,0,0,0,0,0
Skolotneva_1f1d9b387870c000.jpg,0,0,0,0,0,1,0
ZindiTest_1f1f1f0f8f0e0706.jpg,0,0,0,0,0,1,0
Skolotneva_1f1f1f1f0f0f0700.jpg,0,0,0,0,0,1,0
Skolotneva_1f1f1f3b3f3f6b60.jpg,0,0,0,0,0,1,0
Skolotneva_1f1f3f3f1c5c426a.jpg,0,0,1,0,0,0,0
ZindiTest_1f1f3f3f4e0c040c.jpg,0,0,0,0,0,0,1
ZindiTrain_1f1f3f4f46ca8aa2.jpg,0,1,0,0,0,0,0
ZindiTest_1f1fd31ff1286000.jpg,0,0,0,0,0,1,0
Skolotneva_1f2f1e1e1c5c381c.jpg,0,0,0,0,0,1,0
TgBot_1f2f1f1f173f0300.jpg,0,1,1,0,0,0,0
ZindiTest_1f3ef4f8fcec0108.jpg,0,0,0,0,0,1,0
Skolotneva_1f3f3f6f00003f7f.jpg,0,1,1,0,0,0,0
Skolotneva_1f3f7f3f27000000.jpg,1,0,0,0,0,0,0
Gultyaeva_1f3fbf9fdd000682.jpg,0,1,0,1,0,0,0
Orlova_1f7ffd7f3d7e0800.jpg,0,1,0,0,0,0,0
Gultyaeva_1f7fffff9a0080c0.jpg,0,0,0,0,0,0,1
Afonnikov_1f8f030303037f7f.jpg,0,1,0,1,0,0,0
Internet_1f939cf1fe660404.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_1f9fb7b0f0f89833.jpg,0,0,1,0,0,0,0
Afonnikov_1f9fcfefe7f3f3f9.jpg,0,1,0,1,0,0,0
Gultyaeva_1fb3fbe7f7e10166.jpg,0,1,0,1,0,0,0
Gultyaeva_1fcf810063e3e3e1.jpg,0,0,0,1,0,0,1
Internet_1fff7f10001c1c3f.jpg,0,0,0,0,1,0,0
Skolotneva_1fff7f9fc3410000.jpg,0,0,0,0,0,1,0
Gultyaeva_1fffaf8b8b0b0f03.jpg,0,0,0,1,0,0,1
Internet_200098fefed8f8b1.jpg,0,0,1,0,0,0,0
Skolotneva_200173f1f0f8e080.jpg,0,0,0,0,0,1,0
ZindiTest_202064f8f9c9fafe.jpg,1,0,0,0,0,0,0
Internet_20247c395a109602.jpg,0,0,0,0,1,0,0
Internet_203818bb3f7e5313.jpg,0,0,0,0,0,0,1
Internet_203878b93f7e7313.jpg,0,0,0,0,0,0,1
Gultyaeva_207cfcf8fcfcfcfe.jpg,0,0,0,1,0,0,1
Internet_20b194fc7eec6830.jpg,0,1,0,0,0,0,0
ZindiTrain_20ead7f02e37071e.jpg,0,0,0,0,0,0,1
ZindiTrain_20f0f0f8f8fcf4e4.jpg,1,0,0,0,0,0,0
Internet_21003704076fc7ff.jpg,0,0,0,0,0,1,0
Internet_216180d0d4f7fffb.jpg,0,0,0,0,0,1,0
ZindiTrain_21f8feff3e000000.jpg,0,1,0,0,0,0,0
Bechtold_22705c9f1f0f7f3f.jpg,0,1,0,0,1,0,0
ZindiTrain_2286468d6d676272.jpg,0,0,0,0,0,1,0
Skolotneva_232131f97d9fcfc7.jpg,0,0,0,0,0,1,0
Internet_2383c7071f3f7f02.jpg,0,0,0,0,0,0,1
ZindiTrain_2383c7672d0f093b.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_238bc7071f3f7f02.jpg,0,0,0,0,0,0,1
Gultyaeva_23a70d8311f8c0e7.jpg,0,0,0,0,0,0,1
Internet_23b2f3f2f6527030.jpg,0,0,0,0,1,0,0
Skolotneva_23c240819cdcf998.jpg,0,0,0,0,0,1,0
Internet_242424371b33373f.jpg,0,0,0,0,0,1,0
Gultyaeva_2607070d1b1f9f1f.jpg,0,0,0,0,0,0,1
Gultyaeva_26b0bc5d1b93ce00.jpg,0,0,0,0,0,0,1
ZindiTrain_2707091a1e0bf9f4.jpg,0,0,0,0,0,0,1
ZindiTrain_27140b9fff818804.jpg,0,1,0,0,0,0,0
ZindiTest_2716c6ef7e3c9c98.jpg,0,0,0,0,0,1,0
ZindiTrain_27270f0f060e0f4f.jpg,0,0,0,0,0,0,1
TgBot_27272fdf1e0e0f0f.jpg,0,1,1,0,0,0,0
ZindiTest_273f1a19613f8e3e.jpg,0,0,0,0,0,1,0
Skolotneva_27ffff236141c0e0.jpg,1,0,0,1,0,0,0
ZindiTrain_280c1959981998ff.jpg,0,1,0,0,0,0,0
ZindiTrain_281800196f0f8740.jpg,1,0,0,0,0,0,0
ZindiTest_28383838b8b8383c.jpg,0,1,0,0,0,0,0
Internet_2880911f1e3d3973.jpg,0,0,0,0,1,0,0
Orlova_290bc270c070e0e0.jpg,0,0,0,0,1,0,0
Bechtold_2911ffffff0300e0.jpg,0,0,1,0,1,0,0
Orlova_291b63c999919197.jpg,0,1,0,0,0,0,0
Gultyaeva_292f0b0f0b0befef.jpg,0,0,0,1,0,0,1
Orlova_293f1d1e7fec3c04.jpg,0,0,1,0,1,0,0
Bechtold_293f1f9e7fec7c04.jpg,0,0,1,0,0,0,0
pdd.jinr.ru_2a0a0a1b9d9cf8d9.jpg,0,0,0,0,0,0,1
ZindiTest_2b3f2f2f37301104.jpg,1,0,0,0,0,0,0
pdd.jinr.ru_2c383ebedcdcb8a8.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_2d193838b0b0e0ec.jpg,0,0,0,0,0,0,1
ZindiTrain_2e2b3e3f7cfcfcfc.jpg,0,0,0,0,0,0,1
Internet_2e2d2d4c7d5dcc28.jpg,0,0,1,0,0,0,0
ZindiTest_2f2f323f1f0d1c18.jpg,0,0,0,0,0,1,0
TgBot_2f3738f8f0e0e0c0.jpg,0,0,1,0,0,0,0
Internet_2f3f3f1e5e5e1e0c.jpg,0,0,1,0,0,0,0
Orlova_2f6f6e6e4f4d4949.jpg,0,0,0,0,0,1,0
Afonnikov_2f7f1f1f070c0000.jpg,0,1,0,1,0,0,0
Gultyaeva_2fafa7efef030103.jpg,0,1,0,1,0,0,0
ZindiTest_3030303030181818.jpg,0,0,0,0,0,1,0
Internet_3030303030b030b0.jpg,0,0,1,0,0,0,0
ZindiTest_3030303031b3b0b0.jpg,0,0,0,0,0,0,1
Afonnikov_303cfcfee73130a7.jpg,0,1,0,1,0,0,0
ZindiTest_306123373f373535.jpg,1,0,0,0,0,0,0
ZindiTest_3070ec7c701c3c7c.jpg,0,0,0,0,0,0,1
Orlova_30807cfffcfeb8e0.jpg,0,0,0,0,1,0,0
ZindiTest_3090f13c3c18aff7.jpg,0,0,0,0,0,1,0
Internet_30ac36362568f0e9.jpg,0,0,0,0,0,1,0
Internet_30ac36362568f8e9.jpg,0,0,0,0,0,1,0
ZindiTest_30b01880f0f0fbf6.jpg,1,0,0,0,0,0,0
pdd.jinr.ru_30b1b19098f97961.jpg,0,0,1,0,0,0,0
ZindiTrain_30e0f0fcf8908004.jpg,1,0,0,0,0,0,0
ZindiTrain_312002fdff1f0008.jpg,0,1,0,0,0,0,0
ZindiTrain_314140f0d0e0f1fd.jpg,0,1,0,0,0,0,0
ZindiTest_32c2c465557c848c.jpg,0,1,0,0,0,0,0
Orlova_32ebedffc0730480.jpg,0,1,0,0,0,0,0
Internet_33233367e6e6e620.jpg,0,0,0,0,0,1,0
ZindiTest_333bf818181c1818.jpg,0,0,0,0,0,1,0
Internet_333d991911113131.jpg,0,0,0,0,0,0,1
Internet_3347840fffff0f06.jpg,0,0,0,0,1,0,0
Internet_33a3e3f7e6ec4c44.jpg,0,0,1,0,0,0,0
ZindiTrain_343c111199525b0b.jpg,0,0,0,0,0,0,1
Skolotneva_34b7fe7cc6078501.jpg,0,0,0,1,0,1,0
ZindiTest_35122086e63000ff.jpg,0,0,0,0,0,1,0
ZindiTest_3531357774f0f0c1.jpg,0,0,0,0,0,1,0
ZindiTest_359ffa7a51310900.jpg,0,0,0,0,0,1,0
ZindiTrain_3636979fc68d38e0.jpg,0,1,0,0,0,0,0
ZindiTrain_369603ffffffd090.jpg,0,1,0,0,0,0,0
Skolotneva_370f0f8e4f9fc707.jpg,0,0,0,1,0,1,0
TgBot_3737171797979787.jpg,1,0,0,0,0,0,0
TgBot_3737371797979797.jpg,1,0,0,0,0,0,0
ZindiTrain_37373f2f0b630302.jpg,0,1,0,0,0,1,0
ZindiTest_37d7f27339bd9444.jpg,0,0,0,0,0,0,1
ZindiTest_3804e1f21804fcfc.jpg,0,0,0,0,0,0,1
ZindiTrain_38184d6d3d1d9e0c.jpg,0,1,1,0,1,0,0
plantix_3830b0b0f0f0f070.jpg,1,0,0,0,0,0,0
Skolotneva_383838981810b0b0.jpg,0,1,0,0,0,0,0
ZindiTrain_38383c3c1c1c1e1e.jpg,0,0,0,0,0,0,1
plantix_38383f3c3c1c3c13.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_3839393a38181818.jpg,0,0,0,0,0,0,1
Internet_383c3c3c1c1c1e1e.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_383c3c3c1c1e1e1e.jpg,0,0,0,0,0,0,1
Skolotneva_383c3c3c6c7c7432.jpg,0,0,1,0,0,0,0
Internet_3870ba3e7efc6223.jpg,0,0,0,0,0,0,1
ZindiTrain_3876fc99f3e0eccc.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_387cfcfff0fe0000.jpg,0,1,0,0,0,0,0
Orlova_387e7e7e7e663e1c.jpg,0,1,0,1,0,0,0
Skolotneva_388b8dc5c5c7c724.jpg,0,0,0,0,0,1,0
Skolotneva_38f67b7d6e1fcc34.jpg,0,1,0,0,0,0,0
Skolotneva_39000400337b776f.jpg,0,0,0,0,0,1,0
Orlova_393b353505050501.jpg,0,1,0,0,0,0,0
Skolotneva_3961cf8f0938e060.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_3a1e9e7df0703c10.jpg,0,1,0,0,0,0,0
Internet_3a3a3a3232303030.jpg,0,0,0,0,0,0,1
ZindiTrain_3b18c03038b8e87a.jpg,0,1,1,0,0,0,0
ZindiTrain_3b331b1b0f060606.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_3b39f899b8b8b99a.jpg,1,0,0,0,0,0,0
Skolotneva_3b3b07072f0e4e46.jpg,0,0,1,0,0,0,0
ZindiTrain_3b3b1f1c1c1c8c0c.jpg,0,0,0,0,0,0,1
ZindiTest_3b3e2e3c38306040.jpg,0,0,0,0,0,0,1
Gultyaeva_3b4763236363c181.jpg,0,0,0,0,0,0,1
ZindiTrain_3b7f3e3e3f170f0f.jpg,0,0,0,0,0,0,1
Bechtold_3b9f9f5f0f091809.jpg,0,0,1,0,1,0,0
Orlova_3bb93938b8b8d050.jpg,0,0,0,0,0,0,1
ZindiTrain_3c00fffff8000000.jpg,0,0,0,0,0,1,0
ZindiTrain_3c1e1e1e1f1f5f4b.jpg,0,0,0,0,0,0,1
ZindiTrain_3c3111270f0f1f3f.jpg,0,0,0,0,0,0,1
Orlova_3c3c200000ffffff.jpg,0,1,0,1,0,0,0
Orlova_3c3c3c0000989cdf.jpg,0,1,0,1,0,0,0
ZindiTrain_3c3c3c1c1d3d3d3d.jpg,0,1,0,0,0,0,0
Internet_3c3c3c3c3c3c0c0c.jpg,0,0,1,0,0,0,0
SkolotnevaKelbin_3c3c7c3c7e7e7e7e.jpg,0,1,0,0,0,0,0
Gultyaeva_3c3dbfffff810866.jpg,0,1,0,1,0,0,0
Skolotneva_3c3e6f0f0f030340.jpg,0,0,1,0,0,0,0
Orlova_3c7c4e7e7e7c1c00.jpg,0,1,0,1,0,0,0
ZindiTrain_3c7c747c3c3c1c24.jpg,0,1,0,0,0,0,0
Internet_3c7c7b6cecf0f0e0.jpg,0,0,0,0,1,0,0
Skolotneva_3c7c7e3e3e3e3e18.jpg,0,0,1,0,0,0,0
Orlova_3c7e0682f6723838.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_3c7e3e3e1e0e0703.jpg,1,0,0,0,0,0,0
ZindiTest_3d3570f2a3a7663c.jpg,0,0,0,0,0,1,0
ZindiTrain_3d3b7e3e1f060421.jpg,0,1,0,0,0,0,1
ZindiTest_3d7d61620088fc16.jpg,0,0,0,0,0,1,0
ZindiTest_3d7fd4f06c187132.jpg,0,0,0,0,0,1,0
Internet_3dbffedcfdf30200.jpg,0,0,1,0,0,0,0
ZindiTrain_3e18474d410178f8.jpg,1,0,0,0,0,0,0
Orlova_3e1e000000fdffff.jpg,0,1,0,1,0,0,0
Bechtold_3e393b3e3c183bcb.jpg,0,0,0,0,1,0,0
ZindiTrain_3e3c1cf8fc79c3c3.jpg,0,0,0,0,0,0,1
ZindiTrain_3e3c3f3e1e1e1e0e.jpg,0,1,0,0,0,0,0
Orlova_3e3e000000acffff.jpg,0,1,0,1,0,0,0
Orlova_3e3e000080fedffe.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_3e3e3c3cbcbc7c3c.jpg,0,1,0,0,0,0,0
ZindiTest_3e3e3ebcfcbc9889.jpg,0,0,0,0,0,1,0
ZindiTrain_3e3e7e7efcfc7c3c.jpg,0,1,0,0,0,0,0
ZindiTest_3e3f1f1e1e1e1e0c.jpg,0,1,0,0,0,0,0
Skolotneva_3e3f2e670e3e3e7e.jpg,1,0,0,0,0,0,0
SkolotnevaKelbin_3e7e7c7c7c7e3e1e.jpg,0,1,0,0,0,0,0
Afonnikov_3e7f77e3c100e0ff.jpg,0,1,0,1,0,0,0
Skolotneva_3e7f7f7f17010200.jpg,1,0,0,0,0,0,0
Skolotneva_3efcdf0e07070303.jpg,0,0,0,1,0,1,0
Skolotneva_3efefe7efefc7c3c.jpg,0,1,1,0,0,0,0
Orlova_3f0000c1dfffff00.jpg,0,1,0,1,0,0,0
ZindiTrain_3f03f33dff3e04e0.jpg,0,0,0,0,0,1,0
Internet_3f0f070707073fcf.jpg,0,0,0,0,0,1,0
ZindiTrain_3f1c31071ffdf8b0.jpg,0,1,0,0,0,1,0
Gultyaeva_3f1f0f0303030343.jpg,0,0,0,1,0,0,1
Bechtold_3f1f0f031b032141.jpg,0,0,1,0,0,0,0
Orlova_3f1f0f2b1b032141.jpg,0,0,1,0,0,0,0
Orlova_3f1f1f1f1b191819.jpg,0,0,0,0,0,1,0
Internet_3f1f3c1d1d5d1c04.jpg,0,0,0,0,1,0,0
Internet_3f1f3c1d1d5d1c0c.jpg,0,0,0,0,1,0,0
Internet_3f1f3f7f3c501838.jpg,0,0,1,0,0,0,0
ZindiTrain_3f1fffff00000100.jpg,1,0,0,0,0,0,0
Skolotneva_3f27e1e1efc9c040.jpg,0,0,0,0,0,1,0
Internet_3f2e3f3d3a1898c8.jpg,0,0,0,0,0,1,0
ZindiTrain_3f3e3e3e1e1e1715.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_3f3ebad60280c0e4.jpg,0,0,1,0,0,0,0
Orlova_3f3f010080c1dfff.jpg,0,1,0,1,0,0,0
Gultyaeva_3f3f0f0703010000.jpg,0,0,0,1,0,0,1
Skolotneva_3f3f1f1f1f0e0000.jpg,0,0,0,0,0,1,0
ZindiTrain_3f3f3e3e3e1c141f.jpg,0,0,0,0,0,0,1
Skolotneva_3f3f3e3e7e1e0c00.jpg,0,1,0,0,0,0,0
ZindiTrain_3f3f7e7e7c7cfcf9.jpg,0,1,0,0,0,0,0
Skolotneva_3f3f7f3711031100.jpg,0,0,0,0,0,1,0
Skolotneva_3f3f7f7717071100.jpg,0,0,0,0,0,1,0
Gultyaeva_3f3fcd0517a100ff.jpg,0,0,0,1,0,0,1
Skolotneva_3f3fe93333372f0f.jpg,0,0,0,1,0,1,0
ZindiTest_3f3ff60c047000ff.jpg,0,0,0,0,0,0,1
Orlova_3f3fffcfc2830000.jpg,0,0,0,0,1,0,0
Orlova_3f63617f7f180203.jpg,0,1,0,1,0,0,0
ZindiTest_3f73f81818191818.jpg,0,0,0,0,0,1,0
ZindiTest_3f7dc3c6ce1c1c1d.jpg,0,0,0,0,0,1,0
ZindiTest_3f7e7cfc783020f0.jpg,0,0,0,0,0,1,0
Skolotneva_3f7f1f17192b0100.jpg,0,0,0,0,0,1,0
Skolotneva_3f7f55958000021f.jpg,1,0,0,1,0,0,0
ZindiTest_3f7fd39f3f020c00.jpg,1,0,0,0,0,0,0
Skolotneva_3f7ffe3701070100.jpg,0,0,0,0,0,1,0
TgBot_3f9bdf1e189cb810.jpg,0,1,0,0,0,0,0
Internet_3fbc3cbdf5164606.jpg,0,1,0,0,0,0,0
Internet_3fbedd99b8303033.jpg,0,0,0,0,0,1,0
ZindiTest_3fbf9d3e5b01e127.jpg,0,0,0,0,0,1,0
Orlova_3fbf9e1f8f0d8182.jpg,0,0,0,0,1,0,0
Internet_3fbfb4342d6c4405.jpg,0,0,0,0,1,0,0
Internet_3fbfc7cf971c0028.jpg,0,0,0,0,0,1,0
ZindiTest_3fbffff979480000.jpg,0,0,0,0,1,1,0
Bechtold_3ffffffd02000800.jpg,0,0,1,0,0,0,0
Orlova_40000080e0f9fcfe.jpg,0,0,0,0,1,0,0
ZindiTest_4000d9fbffffdf00.jpg,0,0,0,0,0,0,1
Internet_4001f7fe7aeeee22.jpg,0,0,1,0,0,0,0
TgBot_400c1bf3ffcfcce6.jpg,0,0,1,0,0,0,0
Skolotneva_404045acbcfceefc.jpg,0,0,0,0,0,1,0
ZindiTest_40603033dddbe6ff.jpg,0,1,0,0,0,0,0
TgBot_407e6e6a7e7e7e00.jpg,1,0,0,0,0,0,0
Skolotneva_408171f3e1f0f0e0.jpg,0,0,0,0,0,1,0
Bechtold_408ae7e0f0e08000.jpg,0,1,0,0,0,0,0
ZindiTest_40adef7c5c547470.jpg,0,1,0,0,0,0,0
Orlova_40c08000e0f8fdfe.jpg,0,0,1,0,1,0,0
Internet_40cd4f4f47656006.jpg,0,0,1,0,0,0,0
Gultyaeva_414102830647cff7.jpg,0,0,0,0,0,0,1
ZindiTrain_41c5c7454d41c1c1.jpg,0,0,0,0,0,0,1
ZindiTrain_4202637e1e0f0322.jpg,0,0,0,0,0,0,1
Skolotneva_4266f3f3f9f9181c.jpg,0,0,0,0,0,1,0
TgBot_427a7e4e00fefef6.jpg,1,0,0,0,0,0,0
ZindiTest_433f3f0f0f060686.jpg,0,0,0,0,0,1,0
Internet_434264feff30206f.jpg,0,0,0,0,1,0,0
ZindiTrain_434f4f6b7b7b5110.jpg,0,1,0,0,0,0,1
ZindiTrain_4383c3fc7c480818.jpg,0,1,0,0,0,0,0
ZindiTrain_442b1f1f1f0ff780.jpg,0,0,0,0,1,0,0
Gultyaeva_4709190100e2fcff.jpg,0,0,0,1,0,0,1
Bechtold_4763faf87a700b00.jpg,0,0,0,0,1,0,0
Afonnikov_4783c7c38383ffff.jpg,0,1,0,1,0,0,0
ZindiTest_48e1373b18051792.jpg,0,0,0,0,0,1,0
Internet_498780f1e3e6c6cc.jpg,0,1,0,0,0,0,0
ZindiTrain_49cf80f3e2e6c4cc.jpg,0,1,0,0,0,0,0
ZindiTest_4b9b932262f8f818.jpg,0,1,0,0,0,0,0
Gultyaeva_4bff56c400e2fec2.jpg,0,0,0,1,0,0,1
Internet_4d0f1f139a3e3626.jpg,0,0,1,0,0,0,0
Internet_4e4e464e4e4e6e4e.jpg,0,0,1,0,0,0,0
Internet_4f494d49414b61f9.jpg,0,0,1,0,0,0,0
Internet_4f5f6d2123030b07.jpg,0,0,0,0,1,0,0
ZindiTest_4f6e4c6eee480c08.jpg,0,0,0,0,0,1,0
Skolotneva_505071f9f9de0f07.jpg,0,0,0,0,0,1,0
ZindiTest_51f7b3f3fc98b0e8.jpg,0,1,0,0,0,0,0
Afonnikov_5327e74382fefe7e.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_56567eff3e34143c.jpg,0,0,1,0,0,0,0
ZindiTest_574f5edee0c4c682.jpg,0,0,0,0,0,1,0
ZindiTest_577201e0f89f9c70.jpg,0,1,0,0,0,0,0
ZindiTest_5858ff5d0e8b0707.jpg,0,0,0,0,0,1,0
ZindiTest_5858ff5f0f8f0507.jpg,0,0,0,0,0,1,0
Internet_58dbd998988888cc.jpg,0,0,1,0,0,0,0
Internet_58ded8f878b09808.jpg,0,0,1,0,0,0,0
Bechtold_591f0f1b1d3e0e06.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_595c5f3d3c1aba1c.jpg,1,0,0,0,0,0,0
ZindiTest_595f5f5cf9696969.jpg,0,0,0,0,0,1,0
ZindiTest_59f7ff3323391110.jpg,0,0,0,0,0,1,0
Internet_5a58686b696c0c05.jpg,0,0,0,0,1,0,0
ZindiTest_5b9f3f3f3f3f0000.jpg,0,0,0,0,0,1,0
Internet_5bbbe38323204901.jpg,0,0,0,0,0,1,0
Orlova_5e56505e4ec64602.jpg,0,0,0,0,0,1,0
Internet_5e5c7e7e3c2e2e26.jpg,0,0,0,0,0,0,1
Internet_5e5e5e5e5e5e5e54.jpg,0,0,0,0,0,1,0
ZindiTrain_5e5e5e5e5e5e5e5e.jpg,0,1,0,0,0,0,0
Orlova_5ed8f8ec7cf8e0c2.jpg,0,0,0,0,1,0,0
Gultyaeva_5f0f076327076373.jpg,0,1,0,1,0,0,0
ZindiTest_5f37060f0f1f0f0f.jpg,0,0,0,0,0,1,0
ZindiTrain_5f4d3f1f0d131780.jpg,1,0,0,0,0,0,0
ZindiTrain_5f7ebefc74604880.jpg,0,1,1,0,0,0,0
Bechtold_5ffffafcf89058c4.jpg,0,1,0,0,1,0,0
ZindiTest_60001038fef8fef6.jpg,0,0,0,0,0,1,0
ZindiTrain_602023fefe7e2c30.jpg,0,1,0,0,0,0,0
ZindiTrain_6020fc7f7f3f0f09.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_60603018188cc747.jpg,0,0,1,0,0,0,0
Orlova_607062e2eae8e23a.jpg,0,0,0,0,0,1,0
SkolotnevaKelbin_6070707878787c7e.jpg,0,1,1,0,0,0,0
Orlova_6070f8fc10f8fc78.jpg,0,1,0,0,0,1,0
ZindiTest_6078fcf8fcf8e3c1.jpg,0,0,0,0,0,1,0
Internet_607af7ffff080200.jpg,0,0,0,0,1,0,0
pdd.jinr.ru_60b2b2925b5a4b69.jpg,0,0,1,0,0,0,0
ZindiTest_60e066e278e860e1.jpg,0,0,0,0,0,1,0
Gultyaeva_61012fffff7b0102.jpg,0,0,0,0,0,0,1
ZindiTrain_611290fc78692dd5.jpg,1,0,0,0,0,0,0
ZindiTrain_6125f5dd66f0182c.jpg,0,0,0,0,0,0,1
ZindiTest_61406076fffcecc0.jpg,0,1,0,0,0,0,0
ZindiTrain_61f1e0de4645e820.jpg,0,0,0,0,0,0,1
Internet_626273d3c8ecec4c.jpg,0,0,1,0,0,0,0
Internet_627373d2c8e8ecac.jpg,0,0,1,0,0,0,0
Internet_63030303030f8f6f.jpg,0,0,1,0,0,0,0
ZindiTrain_636e0d1a34685cb6.jpg,0,1,0,0,0,0,0
ZindiTest_636f7f7f3f000606.jpg,0,0,0,0,0,1,0
Bechtold_63e1f8fcf1f94908.jpg,0,1,1,0,1,0,0
ZindiTest_6406cf888ccfdb18.jpg,0,0,0,0,0,1,0
Internet_643c18381949c9c9.jpg,0,1,0,0,0,0,0
ZindiTrain_64ee1a3e7e5a6c8c.jpg,0,1,0,0,0,0,0
ZindiTest_65c6477f7f088101.jpg,0,0,0,0,0,1,0
Orlova_660e8c9f7bbf8800.jpg,0,1,0,0,0,0,0
ZindiTrain_6674782070fef4ec.jpg,0,0,0,0,1,0,1
ZindiTrain_6676333b1f1f0f03.jpg,0,1,0,0,0,0,0
ZindiTrain_66c2e03c38390b13.jpg,0,0,0,0,0,0,1
ZindiTrain_66e4c6e7e3808004.jpg,0,0,0,0,0,1,0
Gultyaeva_670e08052f1f1e3b.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_6723b3f799180505.jpg,0,0,1,0,0,0,0
Skolotneva_67276b7b3b020078.jpg,0,0,0,0,0,1,0
Afonnikov_6753070703bfdfff.jpg,0,1,0,1,0,0,0
Internet_676363e3e3e3e1e1.jpg,0,1,0,0,0,0,0
Internet_67676763c3c3c3c3.jpg,0,1,0,0,0,0,0
Internet_6767e7e7e76062a0.jpg,0,0,0,0,0,1,0
Orlova_67e7e79f93870183.jpg,0,0,0,0,0,1,0
ZindiTest_6869f9197f3b3124.jpg,0,0,0,0,0,0,1
Internet_686e47fb634349c8.jpg,0,0,0,0,0,1,0
ZindiTrain_687e42247ec0e2e7.jpg,0,1,0,0,0,0,0
Internet_687e42247ee0e2e7.jpg,0,1,0,0,0,0,0
Orlova_6962f8f0e0d068e0.jpg,0,0,0,0,1,0,0
Internet_69ccce8e0f062c29.jpg,0,0,1,0,0,0,0
Orlova_69fffffefef0c000.jpg,0,1,0,0,0,0,0
ZindiTest_6a6469692c2e2727.jpg,0,1,0,0,0,0,0
ZindiTest_6b4f0f2626363e00.jpg,0,0,0,0,0,1,0
Internet_6b791396bc393346.jpg,0,1,0,0,0,0,0
TgBot_6b88c1c180b207dd.jpg,1,0,0,0,0,0,0
ZindiTest_6c1816bcfb71e0c0.jpg,0,0,0,0,0,0,1
SkolotnevaKelbin_6e7e3e3b1e1e1838.jpg,0,1,0,0,0,0,0
Internet_6e7e3e5e3c342420.jpg,0,0,0,0,1,0,0
ZindiTest_6e7ff7766db4e0c0.jpg,0,1,0,0,0,0,0
Bechtold_6f1f3f0f8f080c07.jpg,0,1,0,0,0,0,0
ZindiTrain_6f2f1fb3b2978140.jpg,0,0,0,0,0,1,0
Internet_6f3c637e2f094a4e.jpg,0,0,1,0,0,0,0
ZindiTrain_6f7db53998332303.jpg,0,1,0,0,0,0,0
ZindiTrain_6f7e0d1a34685cb6.jpg,0,1,0,0,0,0,0
ZindiTest_6f7fb7399c362424.jpg,0,1,0,0,0,0,0
Skolotneva_6fe7e7f3737f1d04.jpg,0,0,0,0,0,1,0
Internet_7030b2f27638bcb7.jpg,0,0,1,0,0,0,0
pdd.jinr.ru_703818fc3c0c0e07.jpg,0,0,0,0,0,0,1
ZindiTest_70703838383c1c1c.jpg,0,1,0,0,0,0,0
Internet_7070b2f27638beb7.jpg,0,0,1,0,0,0,0
Skolotneva_70777fff5838243e.jpg,0,0,0,1,0,1,0
Gultyaeva_70d41412a7a70f0e.jpg,0,0,0,0,0,0,1
ZindiTest_70f0e8c8c8f8d8fc.jpg,0,0,0,0,0,1,0
ZindiTest_70f87c383d7814d2.jpg,0,0,0,0,0,0,1
ZindiTrain_70f8e4f47076f676.jpg,0,0,0,0,0,1,0
